from_vtd10,to_vtd20,weight
120570025,12057000139A,0.8649616059
120570025,12057000998,0.0798353104
120570026,12057000141A,1.0000000000
120570027,12057000145A,0.9318181818
120570027,12057000151A,0.0681818182
120570028,12057000131A,0.2363636364
120570028,12057000145A,0.0363636364
120570028,12057000151A,0.5454545455
120570028,12057000165,0.1818181818
120570029,12057000127,0.0112359551
120570029,12057000151A,0.2247191011
120570029,12057000153A,0.1910112360
120570029,12057000157,0.2696629213
120570029,12057000165,0.2584269663
120570029,12057000998,0.0449438202
120570030,12057000159,0.8292682927
120570030,12057000998,0.1707317073
120570031,12057000160,0.8311688312
120570031,12057000165,0.0126901717
120570031,12057000301,0.1168831169
120570031,12057000303,0.0129870130
120570031,12057000998,0.0262708673
120570032,12057000161,0.8873239437
120570032,12057000165,0.0492957746
120570032,12057000998,0.0633802817
120570033,12057000163,1.0000000000
120570034,12057000165,1.0000000000
120570035,12057000165,1.0000000000
120570036,12057000169,0.9844961240
120570036,12057000998,0.0155038760
120570037,12057000014,0.1751994977
120570037,12057000175,0.8248005023
120570038,12057000014,1.0000000000
120570039,12057000014,0.9753418075
120570039,12057000405,0.0126099997
120570039,12057000407,0.0120481928
120570040,12057000014,1.0000000000
120570041,12057000014,0.1083454544
120570041,12057000175,0.0110273699
120570041,12057000205,0.8806271757
120570042,12057000169,0.0112359551
120570042,12057000207,0.9887640449
120570043,12057000209A,0.9922463697
120570043,12057000303,0.0077536303
120570044,12057000209A,1.0000000000
120570045,12057000209A,1.0000000000
120570046,12057000209A,1.0000000000
120570047,12057000209A,1.0000000000
120570048,12057000209A,1.0000000000
120570049,12057000209A,1.0000000000
120570050,12057000209A,1.0000000000
120570051,12057000213,0.9772727273
120570051,12057000317,0.0227272727
120570052,12057000217,1.0000000000
120570053,12057000217,0.0400000000
120570053,12057000218,0.6800000000
120570053,12057000227,0.2800000000
120570054,12057000014,0.0834802014
120570054,12057000219,0.9165197986
120570055,12057000014,0.9623616168
120570055,12057000221,0.0369387138
120570055,12057000451,0.0006996694
120570056,12057000014,0.0227395127
120570056,12057000219,0.0109890110
120570056,12057000223,0.9549908611
120570056,12057000454,0.0112806152
120570057,12057000014,0.9120879121
120570057,12057000998,0.0879120879
120570058,12057000014,1.0000000000
120570059,12057000014,1.0000000000
120570060,12057000014,1.0000000000
120570061,12057000014,0.7777777778
120570061,12057000998,0.2222222222
120570062,12057000014,1.0000000000
120570063,12057000014,0.8000000000
120570063,12057000998,0.2000000000
120570064,12057000014,1.0000000000
120570065,12057000227,1.0000000000
120570066,12057000231,0.9621212121
120570066,12057000237,0.0075757576
120570066,12057000319,0.0227272727
120570066,12057000333,0.0075757576
120570067,12057000233,0.5287356322
120570067,12057000237,0.4712643678
120570068,12057000239,1.0000000000
120570069,12057000233,0.2497482119
120570069,12057000237,0.7355459057
120570069,12057000239,0.0147058824
120570070,12057000239,1.0000000000
120570071,12057000240,0.9916666667
120570071,12057000241,0.0083333333
120570072,12057000241,1.0000000000
120570073,12057000243,0.9042553191
120570073,12057000244,0.0625821909
120570073,12057000245,0.0106382979
120570073,12057000459,0.0225241920
120570074,12057000245,1.0000000000
120570075,12057000233,0.9166666667
120570075,12057000240,0.0833333333
120570076,12057000247,1.0000000000
120570077,12057000249,0.8615384615
120570077,12057000250,0.1300904977
120570077,12057000550,0.0006787330
120570077,12057000554,0.0076923077
120570078,12057000301,0.9251700680
120570078,12057000998,0.0748299320
120570079,12057000301,0.2855801253
120570079,12057000963,0.1250000000
120570079,12057000974,0.2145379561
120570079,12057000998,0.3748819186
120570080,12057000130,0.1412076720
120570080,12057000163,0.0126582278
120570080,12057000303,0.8159105667
120570080,12057000304,0.0175653057
120570080,12057000305,0.0126582278
120570081,12057000305,1.0000000000
120570082,12057000305,0.8290598291
120570082,12057000321,0.1709401709
120570083,12057000307,0.9933857266
120570083,12057000601,0.0001495599
120570083,12057000998,0.0064647135
120570084,12057000307,0.9716792448
120570084,12057000601,0.0283207552
120570085,12057000309,0.9960784314
120570085,12057000321,0.0039215686
120570086,12057000317,1.0000000000
120570087,12057000318,0.4929577465
120570087,12057000327,0.3239436620
120570087,12057000329,0.0704225352
120570087,12057000333,0.1126760563
120570088,12057000318,0.0291262136
120570088,12057000319,0.9708737864
120570089,12057000321,1.0000000000
120570090,12057000325,0.9992205252
120570090,12057000613,0.0007794748
120570091,12057000327,1.0000000000
120570092,12057000329,1.0000000000
120570093,12057000318,0.2682926829
120570093,12057000333,0.7317073171
120570094,12057000329,0.2121212121
120570094,12057000335,0.7575757576
120570094,12057000344,0.0303030303
120570095,12057000233,1.0000000000
120570096,12057000335,0.1294117647
120570096,12057000338,0.0588235294
120570096,12057000344,0.8117647059
120570097,12057000338,0.9518072289
120570097,12057000345,0.0481927711
120570098,12057000338,0.1829268293
120570098,12057000339,0.7804878049
120570098,12057000344,0.0365853659
120570099,12057000233,1.0000000000
120570100,12057000341,0.9996716738
120570100,12057000650,0.0003283262
120570101,12057000342,1.0000000000
120570102,12057000343,0.9565217391
120570102,12057000346,0.0434782609
120570103,12057000335,0.0606060606
120570103,12057000344,0.9393939394
120570104,12057000345,1.0000000000
120570105,12057000347,1.0000000000
120570106,12057000353,0.9782608696
120570106,12057000356,0.0217391304
120570107,12057000012,0.9090909091
120570107,12057000355,0.0227272727
120570107,12057000356,0.0227272727
120570107,12057000633,0.0454545455
120570108,12057000355,0.1428571429
120570108,12057000356,0.7142857143
120570108,12057000357,0.1428571429
120570109,12057000355,1.0000000000
120570110,12057000012,0.9333333333
120570110,12057000633,0.0666666667
120570111,12057000012,0.0016764097
120570111,12057000359,0.9983235903
120570112,12057000047A,0.8235294118
120570112,12057000359,0.1132453038
120570112,12057000633,0.0632252845
120570113,12057000012,1.0000000000
120570114,12057000053,0.0040964935
120570114,12057000361,0.9959034935
120570114,12057000633,0.0000000131
120570115,12057000053,0.9390887078
120570115,12057000361,0.0609112922
120570116,12057000057,1.0000000000
120570117,12057000105B,0.5635261218
120570117,12057000141A,0.2000000000
120570117,12057000368,0.2364738782
120570118,12057000040,0.9998759021
120570118,12057000673,0.0001240979
120570119,12057000040,0.1666666667
120570119,12057000363,0.8099521462
120570119,12057000673,0.0233811871
120570120,12057000363,1.0000000000
120570121,12057000106,0.2666184210
120570121,12057000363,0.3333333333
120570121,12057000368,0.2666666667
120570121,12057000633,0.0666666667
120570121,12057000673,0.0667149123
120570122,12057000363,1.0000000000
120570123,12057000047A,0.0511560512
120570123,12057000359,0.7605430610
120570123,12057000373,0.0172347167
120570123,12057000633,0.1710661711
120570124,12057000047A,0.7407407407
120570124,12057000359,0.2222222222
120570124,12057000366,0.0370370370
120570125,12057000047A,0.8750000000
120570125,12057000359,0.0416666667
120570125,12057000366,0.0833333333
120570126,12057000047A,0.0005544127
120570126,12057000078,0.7341394649
120570126,12057000100,0.2040816327
120570126,12057000372,0.0204081633
120570126,12057000583,0.0204081633
120570126,12057000671,0.0204081633
120570127,12057000361,1.0000000000
120570128,12057000401,0.8518518519
120570128,12057000404,0.0740740741
120570128,12057000998,0.0740740741
120570129,12057000401,0.9600000000
120570129,12057000412,0.0400000000
120570130,12057000403,1.0000000000
120570131,12057000403,0.4716981132
120570131,12057000404,0.2830188679
120570131,12057000405,0.2452830189
120570132,12057000014,0.1283896008
120570132,12057000225,0.0595823200
120570132,12057000403,0.0312500000
120570132,12057000405,0.7807780792
120570133,12057000407,0.9908256881
120570133,12057000451,0.0091743119
120570134,12057000410,0.0133333333
120570134,12057000411,0.8533333333
120570134,12057000413,0.0266666667
120570134,12057000415,0.1066666667
120570135,12057000401,0.0151515152
120570135,12057000412,0.9545454545
120570135,12057000998,0.0303030303
120570136,12057000046,0.3430400289
120570136,12057000412,0.6569599712
120570137,12057000412,1.0000000000
120570138,12057000410,0.6101694915
120570138,12057000411,0.0169491525
120570138,12057000413,0.3050847458
120570138,12057000414,0.0677966102
120570139,12057000413,0.9166666667
120570139,12057000434,0.0833333333
120570140,12057000414,1.0000000000
120570141,12057000410,0.0666666667
120570141,12057000415,0.9333333333
120570142,12057000421,1.0000000000
120570143,12057000422,0.6774193548
120570143,12057000423,0.0161290323
120570143,12057000457A,0.3064516129
120570144,12057000423,0.9615384615
120570144,12057000430,0.0384615385
120570145,12057000407,0.0937500000
120570145,12057000421,0.6875000000
120570145,12057000457A,0.2187500000
120570146,12057000415,0.7857142857
120570146,12057000421,0.2142857143
120570147,12057000429,0.8205128205
120570147,12057000430,0.1794871795
120570148,12057000430,1.0000000000
120570149,12057000431,1.0000000000
120570150,12057000433,1.0000000000
120570151,12057000412,0.0153846154
120570151,12057000434,0.9384615385
120570151,12057000998,0.0461538462
120570152,12057000451,1.0000000000
120570153,12057000454,1.0000000000
120570154,12057000240,0.0000279488
120570154,12057000455,0.9999720512
120570155,12057000457A,1.0000000000
120570156,12057000244,0.0217748628
120570156,12057000459,0.9782251372
120570157,12057000455,0.1222560976
120570157,12057000461,0.8777439024
120570158,12057000462,1.0000000000
120570159,12057000461,1.0000000000
120570160,12057000459,0.6000000000
120570160,12057000463,0.4000000000
120570161,12057000037,1.0000000000
120570162,12057000501,0.4615384615
120570162,12057000507,0.5000000000
120570162,12057000526,0.0384615385
120570163,12057000430,0.0810810811
120570163,12057000500,0.0270270270
120570163,12057000502,0.8648648649
120570163,12057000505,0.0270270270
120570164,12057000422,0.0816326531
120570164,12057000503,0.7755102041
120570164,12057000505,0.1428571429
120570165,12057000503,1.0000000000
120570166,12057000422,0.2222222222
120570166,12057000503,0.1587301587
120570166,12057000504,0.6190476190
120570167,12057000422,0.1612903226
120570167,12057000502,0.0000026334
120570167,12057000505,0.8387070440
120570168,12057000505,1.0000000000
120570169,12057000505,1.0000000000
120570170,12057000505,1.0000000000
120570171,12057000065,1.0000000000
120570172,12057000507,1.0000000000
120570173,12057000037,1.0000000000
120570174,12057000509,1.0000000000
120570175,12057000509,1.0000000000
120570176,12057000509,1.0000000000
120570177,12057000510,1.0000000000
120570178,12057000510,1.0000000000
120570179,12057000551,1.0000000000
120570180,12057000510,1.0000000000
120570181,12057000511,1.0000000000
120570182,12057000511,1.0000000000
120570183,12057000511,1.0000000000
120570184,12057000065,0.1000000000
120570184,12057000512,0.9000000000
120570185,12057000513,1.0000000000
120570186,12057000514,1.0000000000
120570187,12057000516,1.0000000000
120570188,12057000517,0.7894736842
120570188,12057000519,0.2105263158
120570189,12057000519,1.0000000000
120570190,12057000517,0.3636363636
120570190,12057000519,0.6363636364
120570191,12057000521,1.0000000000
120570192,12057000519,0.1500000000
120570192,12057000521,0.8250000000
120570192,12057000522,0.0250000000
120570193,12057000520,1.0000000000
120570194,12057000522,0.3750000000
120570194,12057000529,0.6250000000
120570195,12057000520,0.2500000000
120570195,12057000522,0.7500000000
120570196,12057000520,1.0000000000
120570197,12057000523,1.0000000000
120570198,12057000523,0.0446375275
120570198,12057000524,0.9553624725
120570199,12057000524,1.0000000000
120570200,12057000520,0.0128205128
120570200,12057000525,0.9871794872
120570201,12057000525,1.0000000000
120570202,12057000526,1.0000000000
120570203,12057000527,1.0000000000
120570204,12057000527,1.0000000000
120570205,12057000066,0.9999622997
120570205,12057000527,0.0000377003
120570206,12057000527,1.0000000000
120570207,12057000527,1.0000000000
120570208,12057000518,0.0270270270
120570208,12057000528,0.9729729730
120570209,12057000528,1.0000000000
120570210,12057000518,0.5384615385
120570210,12057000527,0.4615384615
120570211,12057000529,0.7500000000
120570211,12057000532,0.2500000000
120570212,12057000531,1.0000000000
120570213,12057000531,1.0000000000
120570214,12057000519,0.1481481481
120570214,12057000521,0.0370370370
120570214,12057000533,0.8148148148
120570215,12057000533,1.0000000000
120570216,12057000534,1.0000000000
120570217,12057000534,1.0000000000
120570218,12057000535,1.0000000000
120570219,12057000055,1.0000000000
120570220,12057000537,1.0000000000
120570221,12057000093,1.0000000000
120570222,12057000093,1.0000000000
120570223,12057000537,0.0701754386
120570223,12057000538,0.8421052632
120570223,12057000541,0.0877192982
120570224,12057000036,0.9813432006
120570224,12057000531,0.0162089899
120570224,12057000541,0.0024478095
120570225,12057000550,1.0000000000
120570226,12057000551,0.9583333333
120570226,12057000554,0.0416666667
120570227,12057000552,1.0000000000
120570228,12057000554,1.0000000000
120570229,12057000555,0.9600000000
120570229,12057000557,0.0400000000
120570230,12057000245,0.0595576510
120570230,12057000247,0.0111111111
120570230,12057000249,0.0111111111
120570230,12057000555,0.1000000000
120570230,12057000557,0.7182201268
120570230,12057000565,0.0222222222
120570230,12057000569,0.0777777778
120570231,12057000347,0.0188679245
120570231,12057000559,0.3773584906
120570231,12057000560,0.0754716981
120570231,12057000566,0.5283018868
120570232,12057000559,1.0000000000
120570233,12057000560,1.0000000000
120570234,12057000561,1.0000000000
120570235,12057000562,1.0000000000
120570236,12057000563,0.9761904762
120570236,12057000573,0.0238095238
120570237,12057000247,0.0344827586
120570237,12057000559,0.0862068966
120570237,12057000565,0.4310344828
120570237,12057000566,0.4482758621
120570238,12057000567,0.8918918919
120570238,12057000573,0.1081081081
120570239,12057000569,1.0000000000
120570240,12057000569,1.0000000000
120570241,12057000569,0.1212121212
120570241,12057000571,0.8787878788
120570242,12057000571,0.5384615385
120570242,12057000579,0.4615384615
120570243,12057000571,1.0000000000
120570244,12057000563,0.4761904762
120570244,12057000573,0.5238095238
